clipfrac,approxkl,time_elapsed,policy_loss,fps,total_timesteps,nupdates,policy_entropy,eprewmean,eplenmean,serial_timesteps,explained_variance,value_loss
0.004248047,0.00078592205,2.0983166694641113,-0.0017407371,976,2048,1,1.3979346,-107.4523825,999.0,2048,-0.6044019460678101,0.4435595
0.029199218,0.0036637348,4.08850622177124,-0.011883172,1030,4096,2,1.3367336,-100.34799525,999.0,4096,-0.8239556550979614,0.2876467
0.041796874,0.005118221,6.056623935699463,-0.011193871,1041,6144,3,1.2654526,-92.4928455,999.0,6144,-0.10269999504089355,0.13815351
0.020068359,0.002566064,8.033545017242432,-0.0066398047,1036,8192,4,1.2048401,-87.005105,999.0,8192,-0.769261360168457,0.12578
0.02626953,0.0030722097,10.003993272781372,-0.009019552,1040,10240,5,1.1433284,-82.4257337,999.0,10240,-0.19700920581817627,0.05799061
0.02265625,0.002537583,12.003302574157715,-0.00405102,1025,12288,6,1.0913031,-78.19811441666666,999.0,12288,-0.0013332366943359375,0.032746453
0.025097657,0.0032637701,13.97185754776001,-0.0077111386,1041,14336,7,1.0371118,-74.60478857142857,999.0,14336,0.07779276371002197,0.029130384
0.042041015,0.00569538,15.94081735610962,-0.009816022,1041,16384,8,0.97002333,-70.93680375,999.0,16384,0.41919732093811035,0.013464836
0.041748047,0.0046584485,17.897358179092407,-0.011285708,1047,18432,9,0.89639646,-67.33198472222222,999.0,18432,0.0755506157875061,0.011591087
0.037890624,0.00355008,19.906656980514526,-0.002595819,1020,20480,10,0.85236037,-53.713676050000004,985.4,20480,0.1220102310180664,0.50016403
0.021923829,0.0025845866,21.915162086486816,-0.0035466552,1021,22528,11,0.82964915,-41.39334369565218,961.1739130434783,22528,0.11368876695632935,0.49260178
0.016455078,0.0019999952,23.89216375350952,-0.0031919987,1036,24576,12,0.808187,-23.277025888888883,903.8888888888889,24576,0.1642201542854309,0.74980897
0.022460938,0.0025301832,25.920510053634644,-0.0029592311,1010,26624,13,0.7907827,-9.466669967741932,853.8387096774194,26624,0.1982082724571228,0.46547866
0.03725586,0.0032580295,27.917540788650513,-0.0021882248,1027,28672,14,0.7792135,3.8203763055555573,795.6111111111111,28672,0.22295832633972168,0.42213893
0.046777345,0.004532313,29.9955632686615,-0.005055602,986,30720,15,0.75683093,13.970325609756099,747.6829268292682,30720,0.2797415852546692,0.3158278
0.015722657,0.0020531765,32.015870094299316,-0.002094921,1016,32768,16,0.7213017,23.549471042553197,691.6808510638298,32768,0.3746955990791321,0.28625196
0.00913086,0.0013981294,33.98411798477173,-0.00012827899,1043,34816,17,0.69903296,32.290977000000005,640.3148148148148,34816,0.4231845736503601,0.25539902
0.032177735,0.0036689,36.029773473739624,-0.004920627,1003,36864,18,0.67793125,39.910572838709676,592.3387096774194,36864,0.4912872314453125,0.22016647
0.013574218,0.0018639393,38.102540016174316,-0.00068849843,988,38912,19,0.6466424,44.299710808823534,569.75,38912,0.5998735129833221,0.12829036
0.020410156,0.002617245,40.139198780059814,-0.0011630823,1006,40960,20,0.6194987,48.72938440000001,542.1466666666666,40960,0.6516743004322052,0.11561181
0.02265625,0.0026127354,42.16544461250305,-0.0010489549,1011,43008,21,0.5908744,53.3923299047619,511.3333333333333,43008,0.7016701698303223,0.11523364
0.021386718,0.002452388,44.14791417121887,-0.0014195436,1033,45056,22,0.56684023,56.774141130434785,488.80434782608694,45056,0.7656273394823074,0.08095892
0.049804688,0.004184034,46.15072798728943,-0.0021801498,1023,47104,23,0.55596906,61.660296079999995,459.74,47104,0.8277821093797684,0.06246675
0.07241211,0.0057440423,48.1715407371521,-0.0035042302,1015,49152,24,0.5537197,80.25752582999999,371.11,49152,0.8817627727985382,0.045200866
0.050634764,0.004358955,50.16268849372864,-0.003511499,1029,51200,25,0.54636073,90.66157751,289.39,51200,0.9355043396353722,0.023478515
0.04799805,0.004087559,52.205440044403076,-0.00015836742,1003,53248,26,0.5446893,91.69386122999998,250.53,53248,0.9442427307367325,0.017528627
0.106982425,0.00796586,54.20855736732483,-0.009059345,1023,55296,27,0.5486202,92.25635485999999,223.88,55296,0.9590575434267521,0.013484214
0.09970703,0.008327544,56.261993646621704,-0.006809463,1001,57344,28,0.5335213,92.44475637,205.84,57344,0.9774272665381432,0.0075631835
0.105322264,0.007834558,58.28887462615967,-0.0088040475,1012,59392,29,0.51274043,92.74965681000002,180.83,59392,0.9710507821291685,0.0077937753
0.05239258,0.0045149643,60.32227182388306,-0.0031636264,1008,61440,30,0.49392074,92.70894979,161.68,61440,0.9571536108851433,0.007594744
0.042871095,0.004074444,62.351075649261475,-0.001255283,1010,63488,31,0.47685194,92.62028830999999,145.87,63488,0.9533852897584438,0.008385964
0.062646486,0.0052512093,64.36791229248047,-0.0050876336,1017,65536,32,0.4581676,92.49760223999999,134.78,65536,0.9533354789018631,0.0076265573
0.038232423,0.0035256199,66.325350522995,-0.0034302946,1048,67584,33,0.4459962,92.47280084,124.17,67584,0.9725596997886896,0.0032550488
0.08149414,0.006544091,68.29312109947205,-0.003834127,1041,69632,34,0.43852463,92.28618291,118.71,69632,0.951817374676466,0.005279721
0.049560547,0.004603223,70.26949501037598,-0.0036767952,1037,71680,35,0.42601967,92.18403751,112.59,71680,0.9742247331887484,0.0031311135
0.06313477,0.005151509,72.24332976341248,-0.002539974,1041,73728,36,0.41683263,91.92401819000001,110.16,73728,0.9550647772848606,0.004709382
0.060253907,0.0053294227,74.24857950210571,-0.0027588871,1022,75776,37,0.4014004,91.76944276,106.87,75776,0.9563136026263237,0.0044977376
0.052001953,0.0050957734,76.33024525642395,-0.006620808,986,77824,38,0.3705529,91.73675998,102.74,77824,0.9789722636342049,0.0015844379
0.05131836,0.0048213643,78.34876799583435,-0.0055238497,1017,79872,39,0.3329797,91.73085733000002,99.95,79872,0.9778357017785311,0.0022410443
0.030712891,0.0033014943,80.36187767982483,-0.0022519664,1018,81920,40,0.30722234,91.77931079,95.56,81920,0.9804179985076189,0.001587067
0.054833986,0.0050273463,82.35978150367737,-0.0037255832,1025,83968,41,0.28284425,91.80902870999998,92.83,83968,0.9800822865217924,0.0015307541
0.07011719,0.0054593734,84.35215520858765,-0.0041176393,1031,86016,42,0.26811758,91.84000011,88.63,86016,0.9834212716668844,0.0010078929
0.038232423,0.003704078,86.35654878616333,-6.9172405e-05,1024,88064,43,0.25199583,91.67946237999996,85.9,88064,0.9836753718554974,0.0004102132
0.02836914,0.0030177385,88.3422954082489,-0.0001068773,1032,90112,44,0.22874896,91.55631353000001,83.14,90112,0.9908483298495412,0.0003154344
0.043896485,0.0044293096,90.3160126209259,-0.0034501534,1038,92160,45,0.20118329,91.43266191000001,79.99,92160,0.9941406692378223,0.00022125461
0.063964844,0.0053904923,92.24816656112671,-0.004044598,1060,94208,46,0.17833468,91.27935042000001,78.98,94208,0.9960196907632053,0.00019716196
0.065136716,0.0056038084,94.17217516899109,-0.003405579,1065,96256,47,0.15626985,91.20815728,78.47,96256,0.9972446656320244,0.00014335147
0.09428711,0.007940314,96.0940580368042,-0.0062148375,1066,98304,48,0.13377796,91.29233526000002,77.89,98304,0.9980855357134715,7.9174424e-05
0.093896486,0.007640045,98.04633951187134,-0.0067340755,1049,100352,49,0.11520902,91.4735159,77.53,100352,0.9981944051105529,7.339458e-05
0.09628906,0.007378903,99.96518182754517,-0.005835687,1070,102400,50,0.10620508,91.71583790000001,77.15,102400,0.9983979627722874,7.657368e-05
0.099658206,0.008325638,101.90770554542542,-0.007488939,1055,104448,51,0.08663061,91.87239513,76.72,104448,0.998754219035618,6.35314e-05
0.04790039,0.0045366664,103.82538032531738,-0.0028566099,1070,106496,52,0.05558272,91.97976581,76.29,106496,0.9976165490224957,8.899556e-05
0.069970705,0.00554179,105.73901414871216,-0.00072459213,1071,108544,53,0.04003071,92.06528520999998,76.74,108544,0.9527425840497017,0.0014759167
0.042041015,0.004054747,107.68590641021729,-0.0005999453,1052,110592,54,0.030205388,92.11470843999997,76.52,110592,0.9936443911865354,0.00013940569
0.08496094,0.007064729,109.68688631057739,-0.0041052504,1025,112640,55,0.0074221594,92.16124315,76.22,112640,0.998645871761255,5.0114566e-05
0.07514648,0.0063131675,111.67976021766663,-0.0029675174,1028,114688,56,-0.017950524,92.30826176999999,75.23,114688,0.9988786397734657,4.4525856e-05
0.05180664,0.0046624066,113.68129205703735,-0.0019860896,1024,116736,57,-0.044872843,92.37278093,75.1,116736,0.9989532552426681,4.5589994e-05
0.08725586,0.007326219,115.68678402900696,0.0011231533,1022,118784,58,-0.05617819,92.50157763000001,75.77,118784,0.9515223056077957,0.0017220188
0.078710936,0.006702695,117.7112786769867,-0.0023636639,1012,120832,59,-0.073439315,92.65830955999999,75.57,120832,0.9979345945175737,5.0141833e-05
0.053710938,0.0047259103,119.70235109329224,-0.0003342636,1029,122880,60,-0.10223611,92.81403828,75.56,122880,0.9985973194707185,5.4975542e-05
0.080029294,0.0065753497,121.72329354286194,-0.003482474,1015,124928,61,-0.12433807,92.81709974000002,75.49,124928,0.9984761296072975,5.7009594e-05
0.099414065,0.012899141,123.67328786849976,-0.0006965872,1051,126976,62,-0.12797336,92.70905195999998,75.9,126976,0.9140177890658379,0.0019891823
0.066503905,0.005827611,125.65748453140259,-6.589548e-05,1032,129024,63,-0.13582864,92.64074943000001,75.88,129024,0.9911924786865711,8.6487045e-05
0.09008789,0.0075332625,127.62253665924072,-0.0025345976,1044,131072,64,-0.16981561,92.51671311,75.75,131072,0.9968732714187354,7.2633076e-05
0.08320312,0.0069181146,129.588534116745,-0.0017670309,1042,133120,65,-0.18663651,92.37265057999998,75.64,133120,0.9984589311061427,5.63576e-05
0.074121095,0.0060340553,131.58689785003662,-0.00074812275,1027,135168,66,-0.18596295,92.35130978,73.74,135168,0.9990775344776921,2.6934762e-05
0.11196289,0.009012729,133.59255504608154,-0.0065161614,1022,137216,67,-0.18540236,92.23232046000001,73.54,137216,0.9988589293789119,5.1598006e-05
0.09213867,0.0071714087,135.66715288162231,-0.004570297,987,139264,68,-0.19866405,92.30989709999999,73.38,139264,0.9992084722034633,2.8332603e-05
0.115234375,0.008975803,137.6747670173645,-0.007188759,1023,141312,69,-0.20452337,92.37674885,73.32,141312,0.9990374050685205,4.099734e-05
0.06713867,0.005823892,139.6601459980011,-0.0015824841,1032,143360,70,-0.21375573,92.49547268,73.49,143360,0.9979758176486939,6.632118e-05
0.059179686,0.0050287647,141.68639206886292,-4.005596e-05,1011,145408,71,-0.22977145,92.66931085999998,73.53,145408,0.9989972435869277,3.7650498e-05
0.08979492,0.008173749,143.6503758430481,-0.0043092724,1043,147456,72,-0.25810918,92.78584449999998,73.47,147456,0.9992306512431242,2.9423918e-05
0.099414065,0.0076722726,145.650452375412,-0.0039204927,1024,149504,73,-0.2861987,92.84345214000001,73.08,149504,0.9991825579782017,2.5521043e-05
0.12841797,0.010621509,147.66581654548645,-0.002678068,1016,151552,74,-0.2925096,92.82474287000001,72.67,151552,0.999156097008381,3.1760297e-05
0.12880859,0.010167353,149.67323184013367,-0.00592589,1021,153600,75,-0.31345388,92.77537686,72.21,153600,0.9993374655605294,5.949998e-05
0.083789065,0.006515243,151.6871519088745,-0.0032317974,1017,155648,76,-0.33159703,92.75781590999999,72.11,155648,0.9991990858106874,2.9100538e-05
0.08891602,0.007264249,153.64313340187073,0.0003531596,1047,157696,77,-0.34920356,92.85769578000001,72.07,157696,0.9995319151203148,2.2404292e-05
0.12778321,0.011231346,155.57881426811218,0.003474859,1059,159744,78,-0.35943255,92.91960440000003,72.86,159744,0.9546050056815147,0.0011177176
0.09331055,0.0075602806,157.55025100708008,-0.00051694096,1039,161792,79,-0.35913783,92.99261273999998,72.62,161792,0.9988742474233732,2.8071689e-05
0.104003906,0.008425524,159.5778260231018,-0.006083493,1011,163840,80,-0.38134375,92.95534178,72.36,163840,0.9995618679968175,1.4602044e-05
0.087402344,0.0074951225,161.63752484321594,0.00051374536,995,165888,81,-0.41490775,92.84816497,71.39,165888,0.9992950317682698,1.8277573e-05
0.090625,0.007537776,163.5628616809845,-0.0011290254,1064,167936,82,-0.4428002,92.79295111000002,71.27,167936,0.9994953198474832,2.1170898e-05
0.092236325,0.0076847277,165.5342195034027,-0.002215236,1039,169984,83,-0.45843405,92.71649737,71.32,169984,0.9994472586549819,2.0528827e-05
0.093652345,0.007948308,167.4797966480255,-0.0006816143,1054,172032,84,-0.4807542,92.79878962000002,71.21,172032,0.9993612802354619,1.7893692e-05
0.100976564,0.008392579,169.45748496055603,-0.002367251,1036,174080,85,-0.5089063,92.85582437,71.22,174080,0.9995130171591882,2.1111304e-05
0.100097656,0.008508882,171.4166431427002,0.0013222999,1046,176128,86,-0.53408515,93.02255241,71.15,176128,0.9995487179548945,1.918793e-05
0.09067383,0.008212976,173.36762690544128,-1.831227e-05,1050,178176,87,-0.56343037,93.19959020000002,71.16,178176,0.9996024419669993,1.7108157e-05
0.088378906,0.008027905,175.32093477249146,0.0016816491,1049,180224,88,-0.5909443,93.2785653,71.2,180224,0.9990721407230012,2.710638e-05
0.12714843,0.009960437,177.3489499092102,-0.0028195642,1012,182272,89,-0.59567696,93.36827322,71.13,182272,0.9995684701134451,1.7778151e-05
0.092041016,0.008057469,179.29304003715515,0.00080968236,1054,184320,90,-0.6044664,93.38433605,71.0,184320,0.9996695334266406,1.8827079e-05
0.09765625,0.007841514,181.23736238479614,0.0012727991,1055,186368,91,-0.6279452,93.41708628000002,70.8,186368,0.9996284855005797,2.1150048e-05
0.08701172,0.0074805664,183.1937174797058,0.00043531554,1048,188416,92,-0.64109117,93.35518790999998,70.83,188416,0.9995780347962864,1.8774916e-05
0.10161133,0.0082967,185.12844467163086,0.0011436258,1059,190464,93,-0.64627707,93.43816639999999,70.83,190464,0.9993261569179595,5.4994987e-05
0.10385742,0.0086125955,187.07550072669983,0.0037207585,1052,192512,94,-0.65505403,93.41045393,70.98,192512,0.9991916290018708,2.0044528e-05
0.14091797,0.011947523,189.05424761772156,0.001110716,1035,194560,95,-0.66631997,93.43420789,70.82,194560,0.9996348581335042,1.627803e-05
0.121191405,0.009931752,190.98875522613525,-0.00086785154,1059,196608,96,-0.67259324,93.37020627000001,70.76,196608,0.9994913999107666,2.430691e-05
0.14008789,0.011890142,192.95567870140076,-0.002341863,1042,198656,97,-0.6833613,93.26167250999998,70.5,198656,0.9997666249255417,1.18563885e-05
0.11191406,0.009081839,194.96172308921814,0.00010362537,1021,200704,98,-0.70722574,93.21247334000002,70.47,200704,0.9995020299684256,2.794139e-05
0.11000977,0.009476173,197.04225134849548,0.0033398983,985,202752,99,-0.72955346,93.10874255999997,70.33,202752,0.9997210992733017,1.5143278e-05
0.09829102,0.00819623,199.2115273475647,0.00089309644,946,204800,100,-0.7503391,93.18416068,70.35,204800,0.9994840646977536,2.9795036e-05
0.107666016,0.009680046,201.29209518432617,0.0032860185,986,206848,101,-0.7680297,93.31047417000002,70.46,206848,0.9995111216558143,2.461552e-05
0.12993164,0.010740363,203.3032488822937,0.0035981673,1019,208896,102,-0.7856335,93.41464455999999,70.45,208896,0.9997253429319244,8.887745e-06
0.12016602,0.010675738,205.39525437355042,-0.0024046875,979,210944,103,-0.80823565,93.49238799000001,70.59,210944,0.9996508895419538,2.5549962e-05
0.11948242,0.009644347,207.4765384197235,-0.0001050046,986,212992,104,-0.826272,93.55690940999999,70.57,212992,0.9997489787056111,2.0912565e-05
0.13002929,0.011647727,209.5398075580597,0.0041326983,995,215040,105,-0.84167993,93.58220911999999,70.5,215040,0.9996238004823681,1.3870912e-05
0.14614257,0.018473092,211.58232402801514,-0.00022854269,1003,217088,106,-0.84565246,93.63299143999997,71.29,217088,0.9507820941507816,0.0014165808
0.12695312,0.011433851,213.7650797367096,0.004574049,940,219136,107,-0.8483609,93.70078936,71.36,219136,0.9925229819491506,8.166836e-05
0.14243165,0.012303778,215.77468848228455,0.0054449593,1020,221184,108,-0.85371006,93.72137762,72.14,221184,0.95517173781991,0.0011867462
0.09208985,0.008518335,217.7511179447174,0.0054888804,1037,223232,109,-0.86172324,93.76805519999999,71.35,223232,0.9877744233235717,0.000108755696
0.12851563,0.01615825,219.73794436454773,0.0052733338,1031,225280,110,-0.8551981,93.65263039999999,71.91,225280,0.9303127974271774,0.0017104937
0.13701172,0.011719425,221.7085165977478,0.0026300123,1040,227328,111,-0.8548587,93.50752852999996,71.68,227328,0.9939973382279277,8.834141e-05
0.12226562,0.010261082,223.65322875976562,0.0025873673,1053,229376,112,-0.872944,93.41052566999997,71.58,229376,0.9977739669848233,3.4072924e-05
0.1137207,0.009368524,225.5870006084442,-0.000405829,1060,231424,113,-0.89045477,93.41119296,71.53,231424,0.9983118702657521,4.7112982e-05
0.16694336,0.030410713,227.52218079566956,-0.00022261229,1059,233472,114,-0.88039684,93.46878918,70.78,233472,0.9574292972683907,0.0012361446
0.15429688,0.013673469,229.49779510498047,0.00016523365,1037,235520,115,-0.8609928,93.58864237999998,70.79,235520,0.9499591737985611,0.002312462
0.101464845,0.007954739,231.48644518852234,0.0037804544,1030,237568,116,-0.86217785,93.62669593999999,71.74,237568,0.9827041514217854,0.00015002686
0.13813476,0.012743941,233.48181343078613,0.002982413,1027,239616,117,-0.86339265,93.72627751000002,71.81,239616,0.9668193571269512,0.0015452907
0.1506836,0.0152313905,235.5008327960968,0.003386867,1015,241664,118,-0.84326565,93.73555498000002,73.85,241664,0.9331844970583916,0.0026032524
0.12758788,0.010571914,237.51184391975403,0.0015509328,1019,243712,119,-0.8139466,93.72748631999998,74.62,243712,0.9338076785206795,0.002785388
0.1428711,0.012592423,239.52019000053406,0.0034219339,1020,245760,120,-0.79732054,93.68239341000002,77.33,245760,0.9259763211011887,0.0036274516
0.10473633,0.008399788,241.54188179969788,0.001063306,1013,247808,121,-0.8012784,93.75557079999999,76.36,247808,0.9578300416469574,0.0015833471
0.12563476,0.010258376,243.53195786476135,-0.0017848056,1030,249856,122,-0.791607,93.79497834,74.75,249856,0.9648517929017544,0.0016260117
0.087890625,0.007211675,245.56353783607483,0.0025878889,1008,251904,123,-0.7869123,93.80456686000001,72.93,251904,0.9913462288677692,0.00012571905
0.088134766,0.0072000637,247.56025648117065,-0.00043665763,1026,253952,124,-0.8011897,93.78342767,71.04,253952,0.9960989030078053,7.219779e-05
0.097314455,0.008037796,249.60752773284912,0.0014214024,1003,256000,125,-0.8175931,93.75347018000002,70.1,256000,0.9980763556668535,5.132195e-05
0.10200195,0.0082692895,251.65006136894226,0.0047405087,1003,258048,126,-0.8294293,93.65207174999999,70.04,258048,0.9978814411442727,5.7184116e-05
0.12695312,0.010904821,253.67615580558777,0.00518247,1011,260096,127,-0.8420634,93.58584490999999,69.97,260096,0.9984067539917305,5.5473298e-05
0.11289062,0.009488856,255.7130618095398,0.0006211059,1006,262144,128,-0.8538268,93.49002831000001,69.93,262144,0.9987923335283995,4.750985e-05
0.13442382,0.010730021,257.6976161003113,0.0006963786,1033,264192,129,-0.8633625,93.40507996000001,69.94,264192,0.998954206937924,4.382762e-05
0.11948242,0.01108081,259.706335067749,-0.0018954873,1020,266240,130,-0.8747839,93.37293143000001,69.95,266240,0.9990649569663219,4.431338e-05
0.10024414,0.008375398,261.7002925872803,-3.6438887e-05,1028,268288,131,-0.8878056,93.33705756,69.9,268288,0.9990063280565664,4.6105313e-05
0.11767578,0.009844938,263.64435386657715,0.0034503334,1054,270336,132,-0.90145886,93.32569228,69.78,270336,0.9991342747816816,4.0576997e-05
0.11850586,0.00983345,265.59823203086853,-0.0014983476,1049,272384,133,-0.9170931,93.34013388,69.7,272384,0.9991755189257674,5.008588e-05
0.10732422,0.008686325,267.6085629463196,0.0009873891,1019,274432,134,-0.9307691,93.3630915,69.54,274432,0.9989087780704722,3.2270495e-05
0.10776367,0.008892636,269.5761127471924,0.00020805327,1041,276480,135,-0.94403994,93.37262139,69.52,276480,0.9991795209352858,3.634183e-05
0.10756836,0.008625535,271.5760598182678,0.0034306995,1024,278528,136,-0.9559574,93.46432697000002,69.55,278528,0.9991846793564036,2.834343e-05
0.13349609,0.011431343,273.5450611114502,0.0012286532,1041,280576,137,-0.96347666,93.51864757,69.47,280576,0.9996126327896491,1.7166803e-05
0.13085938,0.011512017,275.4808647632599,0.002812857,1060,282624,138,-0.97195023,93.59703458999998,69.48,282624,0.999579880037345,1.8093206e-05
0.13413087,0.012985217,277.4178581237793,0.003315923,1061,284672,139,-0.9784733,93.63391952,69.47,284672,0.9994241458480246,2.7707341e-05
0.17456055,0.0151218595,279.31987023353577,0.0038373545,1077,286720,140,-0.97125995,93.63251773,70.61,286720,0.9472193457186222,0.00194134
0.13769531,0.011985017,281.2402925491333,0.0022603471,1068,288768,141,-0.94952124,93.71246502000002,71.41,288768,0.9654513485729694,0.001433607
0.13398437,0.013807992,283.1710307598114,-0.004577627,1061,290816,142,-0.93710595,93.76607880999998,72.19,290816,0.9579256065189838,0.0014406529
0.15766601,0.014395597,285.0757713317871,0.0053827665,1076,292864,143,-0.9449671,93.86582981000001,71.28,292864,0.9761200454086065,0.00032726076
0.12778321,0.011139506,287.01313638687134,0.0027905426,1057,294912,144,-0.9479806,93.80712802,71.96,294912,0.9656212255358696,0.0011788583
0.122607425,0.0108837085,288.93877124786377,0.0051437486,1064,296960,145,-0.9574393,93.79271456000001,71.41,296960,0.9854895519092679,0.00014582035
0.1359375,0.011470936,290.90957164764404,0.0043027247,1040,299008,146,-0.9606775,93.74076876999997,71.3,299008,0.9695637952536345,0.0013765427
